,actor_id,login,name,email,bio,type,followers,following,tfidf_similarity,counts_of_activity,counts_of_issue,counts_of_pull_request,counts_of_repository,counts_of_commit,counts_of_active_day,periodicity_of_activities,counts_of_connection_account,median_response_time,label
8364,42641846,0,0,0,0,0,25,2,0.0,1503,135,656,252,460,176,0.220866143,17,5714.5,Human
8365,33723064,0,0,0,0,0,15,37,0.153231014,697,114,198,127,258,119,0.220862213,15,3338.121212,Human
8366,667029,0,0,0,0,0,538,617,0.0,5063,535,1816,1090,1613,324,0.220859628,38,18833.54545,Human
8367,11871801,0,0,0,0,0,5,0,0.033681543,761,17,322,156,244,99,0.220841417,13,1119.142857,Human
8368,197440,0,0,0,0,0,123,21,0.012427692,4379,1009,1571,924,846,264,0.220837697,15,51269.74074,Human
8369,42326799,0,0,0,0,0,3,0,0.0,1230,326,434,167,303,185,0.220819048,27,5364.966667,Human
8370,82043465,0,0,0,0,0,4,0,0.049915293,531,531,0,0,0,79,0.220813701,32,24565.63636,Human
8371,30319585,0,0,0,0,0,0,0,0.0,30,30,0,0,0,23,0.220744681,2,0.0,Bot
8372,16748524,0,0,0,0,0,100,91,0.0,3855,121,1038,1022,1669,237,0.220687124,15,18708.40741,Human
8373,445106,0,0,0,0,0,2326,184,0.0,4172,1060,1712,737,641,222,0.220672376,14,9546.0,Human
8374,75337,0,0,0,0,0,812,7,0.0,5630,1237,2411,715,1266,293,0.220635782,26,9364.175,Human
8375,605483,0,0,0,0,0,505,145,0.020184018,6774,551,2184,2063,1962,202,0.220628274,65,80264.71429,Human
8376,250893,0,0,0,0,0,26,8,0.046169308,30,7,13,4,6,8,0.220588235,1,3427.0,Human
8377,26751266,0,0,0,0,0,0,0,0.019417648,300,63,96,70,71,75,0.22057042,32,15685.03448,Human
8378,498917,0,0,0,0,0,316,0,0.016591972,17687,3158,8633,2634,3229,318,0.220563271,119,46240.21951,Human
8379,16104522,0,0,0,0,0,2,0,0.045206117,195,195,0,0,0,116,0.220550227,67,23513.35,Human
8380,38092805,0,0,0,0,0,4,0,0.029863413,487,63,171,60,193,137,0.22054631,22,6193.461538,Human
8381,450489,0,0,0,0,0,85,10,0.02325496,1144,129,117,231,667,257,0.22054339,26,4352.0,Human
8382,1752663,0,0,0,0,0,2,0,0.0,1405,103,606,235,460,198,0.220542441,25,8291.653846,Human
8383,5102866,0,0,0,0,0,22,8,0.02121918,1608,857,569,35,147,195,0.220540472,33,10012.46,Human
8384,13995068,0,0,0,0,0,4,4,0.0,1200,1,538,300,357,159,0.220508506,16,13059.4303,Human
8385,13952,0,0,0,0,0,66,1,0.0,840,268,409,60,103,134,0.22050837,36,3627.37037,Human
8386,13153687,0,0,0,0,0,117,25,0.0,4350,608,1497,623,1608,318,0.220507999,32,11791.64706,Human
8387,3037006,0,0,0,0,0,197,2,0.015047075,4017,843,1262,558,1337,284,0.220446839,44,41424.1087,Human
8388,8558351,0,0,0,0,0,5,0,0.039374097,279,38,84,28,129,92,0.220424452,24,8713.461538,Human
8389,1195720,0,0,0,0,0,8,2,0.002448142,3264,9,426,850,1976,326,0.22042402,7,1490.0,Human
8390,592504,0,0,0,0,0,14,0,0.012519136,4248,1006,1412,670,1154,244,0.220413095,18,29951.85714,Human
8391,21127788,0,0,0,0,0,48,42,0.031932898,568,98,137,127,206,132,0.220412513,44,59476.77083,Human
8392,85642160,0,0,0,0,0,0,0,0.145185116,71,71,0,0,0,45,0.220378593,33,4454.0,Human
8393,1727146,0,0,0,0,0,335,0,0.02923802,494,87,207,27,173,81,0.220364972,40,9186.121622,Human
8394,854918,0,0,0,0,0,136,3,0.018068331,613,45,31,68,467,142,0.220351276,11,12709.5,Bot
8395,30374490,0,0,0,0,0,0,0,0.01483911,578,91,64,120,303,184,0.220338228,40,11090.69231,Human
8396,25299219,0,0,0,0,0,36,2,0.0,5377,323,1003,178,3873,338,0.220329813,10,45773.11429,Human
8397,66836,0,0,0,0,0,1039,55,0.031799146,3188,30,998,1479,679,210,0.22031316,7,6591.75,Human
8398,282242,0,0,0,0,0,9,2,0.014197874,230,54,38,57,69,74,0.220303867,7,22149.09524,Human
8399,330256,0,0,0,0,0,26,0,0.026973521,489,77,122,43,244,106,0.220296646,5,15237.63636,Human
8400,89175,0,0,0,0,0,56,31,0.01630428,2289,178,483,165,1461,210,0.220296156,10,6312.155172,Human
8401,48604608,0,0,0,0,0,0,0,0.0,1013,105,572,46,290,207,0.220275461,25,13940.63291,Human
8402,20986892,0,0,0,0,0,1,0,0.015987411,353,18,97,77,161,80,0.220254325,18,27261.0,Human
8403,870184,0,0,0,0,0,91,10,0.0,3444,1240,629,364,1128,223,0.220248633,11,20354.93333,Human
8404,64281791,0,0,0,0,0,11,8,0.050876277,7329,2,1,30,7294,71,0.220240818,2,865.0,Human
8405,98980,0,0,0,0,0,134,5,0.02267782,5872,966,1079,1095,2690,286,0.220214419,45,23522.33333,Human
8406,29152776,0,0,0,0,0,17,3,0.0,5498,881,3056,273,1244,220,0.220205261,17,135282.9623,Human
8407,482364,0,0,0,0,0,942,16,0.0,559,133,245,107,61,131,0.220204366,43,18557.49206,Human
8408,19188,0,0,0,0,0,52,108,0.0,1609,616,343,282,368,178,0.220189161,53,16643.20755,Human
8409,50049308,0,0,0,0,0,1,1,0.041919017,225,8,51,22,143,68,0.220187107,13,1193.166667,Human
8410,496447,0,0,0,1,0,162,20,0.0,4493,1269,1743,531,945,309,0.220167734,202,155740.15,Human
8411,43972606,0,0,0,0,0,31,1,0.0,1154,874,160,57,63,202,0.220146993,53,52952.07407,Human
8412,57012152,0,0,0,0,0,536,1,0.041305474,6533,1145,129,1040,3662,330,0.220139348,9,91421.85714,Human
8413,57442369,0,0,0,0,0,2,0,0.0,724,71,471,37,145,173,0.220139068,26,6269.040816,Human
8414,3672607,0,0,0,0,0,102,8,0.025124276,1878,667,509,362,328,101,0.220104851,65,26622.82222,Human
8415,15832198,0,0,0,0,0,227,1,0.0,5073,108,1435,1562,1966,225,0.220099882,13,8010.875,Human
8416,1573684,0,0,0,0,0,175,13,0.025853695,3559,529,884,568,1557,202,0.22009462,17,17967.55102,Human
8417,13777628,0,0,0,0,0,241,289,0.0,2158,399,300,701,746,264,0.220089167,45,1820.192982,Human
8418,12066967,0,0,0,0,0,1,0,0.054885546,413,9,271,23,110,40,0.220082364,8,20656.8,Human
8419,15965696,0,0,0,0,0,534,22,0.013975834,8282,1262,3663,942,2405,348,0.220054868,45,14807.52174,Human
8420,4725494,0,0,0,0,0,12,1,0.026588098,4635,362,490,339,3443,258,0.219995779,11,6652.431034,Bot
8421,380268,0,0,0,0,0,7,2,0.016757397,1040,66,521,77,375,197,0.219985258,40,9586.75,Human
8422,60868946,0,0,0,0,0,1,0,0.012448112,1633,307,871,116,339,197,0.219961256,42,403.4936709,Human
8423,60436221,0,0,0,0,0,9,0,0.041837906,2128,566,898,169,495,236,0.219955395,171,29162.45349,Human
8424,2189546,0,0,0,0,0,74,18,0.0,4476,1029,1524,784,1121,243,0.219942291,42,11121.0,Human
8425,3930991,0,0,0,0,0,4,2,0.033645292,2961,24,1315,591,1031,232,0.21993552,14,829.4285714,Human
8426,72180622,0,0,0,0,0,28,17,0.0,1305,207,577,309,209,176,0.219934649,17,12786.32143,Human
8427,806,0,0,0,0,0,165,65,0.0,9792,956,4188,1971,2676,275,0.219908434,24,44043.46341,Human
8428,1346876,0,0,0,0,0,4,0,0.017577002,6213,108,2401,905,2798,307,0.219907243,6,12746.59574,Human
8429,191233,0,0,0,0,0,167,0,0.047503038,3770,1685,862,694,525,307,0.219892708,29,119051.5854,Human
8430,137684,0,0,0,0,0,321,113,0.0,1915,650,533,132,571,272,0.219872033,51,17850.61111,Human
8431,31362771,0,0,0,0,0,1,0,0.0,1018,111,99,232,576,163,0.219855166,26,7917.435897,Human
8432,70489351,0,0,0,0,0,2,0,0.020308842,4234,403,2707,417,707,216,0.219822188,82,33093.6,Human
8433,13185699,0,0,0,0,0,437,142,0.0,5170,616,2816,454,1258,214,0.21981895,7,12033.21538,Human
8434,33242106,0,0,0,0,0,0,0,0.0,445,182,204,14,45,97,0.219817449,96,54733.4,Human
8435,1695400,0,0,0,0,0,284,225,0.0,4132,92,1732,920,1364,285,0.219810295,9,6711.75,Human
8436,41806499,0,0,0,0,0,0,1,0.0,175,173,2,0,0,74,0.21975519,83,466.9620253,Human
8437,62697030,0,0,0,0,0,1,3,0.013998667,5328,152,665,3652,827,156,0.219704535,5,15249.0,Human
8438,15073590,0,0,0,0,0,4,4,0.0,2352,352,1197,94,709,202,0.219685967,27,4435.544444,Human
8439,39417467,0,0,0,0,0,3,2,0.026820741,220,57,23,34,106,49,0.219671236,6,6191.184211,Human
8440,1915775,0,0,0,0,0,10,21,0.0,1806,237,984,195,389,127,0.21964515,64,3808.736842,Human
8441,2105498,0,0,0,0,0,3,0,0.042365964,1715,275,468,550,421,149,0.219632612,35,3002.283582,Human
8442,2639645,0,0,0,0,0,35,41,0.112180032,3707,682,1221,441,1356,248,0.21962338,20,31597.82609,Human
8443,10303625,0,0,0,0,0,21,0,0.0,1264,234,605,207,217,189,0.219610746,26,9267.146341,Human
8444,254946,0,0,0,0,0,131,11,0.008368458,5340,515,2429,547,1847,231,0.219583509,56,8906.921875,Human
8445,7409473,0,0,0,0,0,32,0,0.013141473,337,185,146,2,4,121,0.219573892,26,12875.32857,Human
8446,7065346,0,0,0,0,0,2,1,0.0,2232,355,758,197,922,222,0.219564206,21,13423.69565,Human
8447,1798689,0,0,0,0,0,102,25,0.031069881,1471,74,696,263,428,178,0.219563877,31,18882.33333,Human
8448,125676,0,0,0,0,0,1405,165,0.0,4282,486,1523,743,1527,114,0.219561021,25,5399.846154,Human
8449,1364012,0,0,0,0,0,14,0,0.014790338,6357,298,666,722,4332,303,0.219557495,8,11142.02041,Human
8450,1192433,0,0,0,0,0,524,1,0.0,10745,2188,3808,1177,3542,338,0.219553767,106,121860.4286,Human
8451,6343103,0,0,0,0,0,198,0,0.012626981,4165,1680,1634,414,432,276,0.219514437,110,134319.0333,Human
8452,40034005,0,0,0,0,0,2,0,0.018310999,851,56,661,32,102,130,0.219503035,32,12548.675,Human
8453,31589589,0,0,0,0,0,19,19,0.012269275,3260,199,318,513,2164,239,0.219480827,9,28442.17742,Human
8454,61431446,0,0,0,0,0,41,0,0.005469136,1502,18,163,130,1186,189,0.219471953,6,2426.2,Human
8455,2325264,0,0,0,0,0,93,56,0.0,6325,1451,2276,1167,1392,317,0.219466891,49,161117.5789,Human
8456,52135169,0,0,0,0,0,13,0,0.0,1232,828,72,207,122,189,0.219462496,49,23062.55319,Human
8457,914497,0,0,0,0,0,46,31,0.0,2603,652,1017,244,690,200,0.219447217,44,6671.065789,Human
8458,4953590,0,0,0,0,0,47,34,0.0,1015,109,405,207,278,128,0.219443012,30,14126.95,Human
8459,1741643,0,0,0,0,0,909,9,0.015089707,10257,2457,1830,1679,4223,322,0.219422531,57,258185.7143,Human
8460,616428,0,0,0,0,0,2209,16,0.018608785,897,188,297,146,229,97,0.219410282,24,2636.612903,Human
8461,523235,0,0,0,0,0,1465,31,0.0,3457,871,794,120,1651,315,0.219391349,13,168899.4545,Human
8462,38309641,0,0,0,0,0,10,3,0.0,596,48,239,1,308,131,0.219368172,7,12492.18182,Human
8463,2440089,0,0,0,0,0,1601,8,0.0,1367,273,632,132,316,166,0.219367879,35,9244.293333,Human
8464,8027694,0,0,0,0,0,2,1,0.012458507,143,39,50,35,18,22,0.219351602,14,18752.36585,Human
8465,75806143,0,0,0,0,0,0,0,0.015725382,202,115,36,28,23,89,0.21932058,19,112949.6667,Human
8466,4165489,0,0,0,0,0,784,17,0.0,3694,1189,417,309,1740,285,0.2193193,19,68655.625,Human
8467,20358899,0,0,0,0,0,42,1,0.054955365,3335,16,27,216,3076,270,0.219311809,10,1733.0,Human
8468,21238527,0,0,0,0,0,90,0,0.0,9126,503,3574,1717,3326,239,0.219304686,71,16018.2069,Human
8469,67128169,0,0,0,0,0,0,0,0.0,298,3,97,16,182,49,0.219301164,14,17257.0,Human
8470,646398,0,0,0,0,0,45,27,0.025650497,3847,1690,1155,185,813,290,0.219300603,17,23221.96923,Human
8471,1538000,0,0,0,0,0,117,3,0.040882857,4248,910,2109,413,810,226,0.219294983,44,20379.89474,Human
8472,58444931,0,0,0,0,0,0,0,0.030601279,191,65,10,1,115,51,0.219292723,13,5520.785714,Human
8473,1221057,0,0,0,0,0,13,0,0.0,669,128,258,58,225,118,0.219287879,29,3529.896552,Human
8474,31455525,0,0,0,0,0,34,8,0.019174484,3781,323,1085,502,1868,274,0.219280998,11,97077.94118,Human
8475,36222055,0,0,0,0,0,0,1,0.014639439,2204,382,670,250,901,215,0.219271876,13,5436.555556,Human
8476,1279263,0,0,0,0,0,24,28,0.017572112,5140,948,2547,306,1334,252,0.219260017,101,31089.37255,Human
8477,12137504,0,0,0,0,0,10,206,0.0,401,31,191,63,116,77,0.219255992,15,503.4444444,Human
8478,46844730,0,0,0,0,0,1,1,0.014138526,1604,674,332,197,398,200,0.219247625,29,884.9125,Human
8479,16612065,0,0,0,0,0,33,0,0.027864592,4756,770,2996,89,901,258,0.219238033,63,22562.34328,Human
8480,5399861,0,0,0,0,0,218,74,0.0,1993,307,960,262,463,259,0.219215132,42,12962.48,Human
8481,16167833,0,0,0,0,0,2,0,0.007038178,1408,114,421,193,679,166,0.219212689,67,12189.39189,Human
8482,1569754,0,0,0,0,0,2,1,0.019243651,382,183,46,35,108,107,0.219192244,48,18949.03896,Human
8483,22963968,0,0,0,0,0,947,563,0.0,4968,664,859,1314,2077,275,0.219180887,43,12813.72727,Human
8484,2828721,0,0,0,0,0,17,9,0.015221618,3364,61,1709,563,1013,215,0.219172153,27,1633.304348,Human
8485,57003737,0,0,0,0,0,202,594,0.097685253,3413,770,555,858,1229,192,0.219160521,15,1954.821429,Human
8486,69869951,0,0,0,0,0,2,0,0.364566522,745,94,312,69,270,96,0.219142879,30,824.4754098,Human
8487,1887967,0,0,0,0,0,52,27,0.0,980,275,220,99,385,166,0.219130952,10,4560.744186,Human
8488,13420273,0,0,0,0,0,71,0,0.0,10603,798,2728,2822,4230,305,0.219120582,30,25132.5,Human
8489,28070886,0,0,0,0,0,12,10,1.27e-05,903,362,137,96,284,149,0.219112004,11,4045.326531,Human
8490,17912843,0,0,0,0,0,62,3,0.01357603,2442,689,525,335,891,260,0.219085418,65,30936.95556,Human
8491,636602,0,0,0,0,0,6,1,0.0,2310,383,480,512,934,227,0.219075363,59,1221.66,Human
8492,1582670,0,0,0,0,0,4,0,0.021172914,3141,30,574,568,1969,279,0.219075235,15,63867.57143,Human
8493,12270691,0,0,0,0,0,35,13,0.026444294,3213,785,1473,240,657,238,0.219074066,65,81455.03571,Human
8494,679350,0,0,0,0,0,47,0,0.019968051,792,481,178,67,56,222,0.21902571,26,4093.666667,Human
8495,1105672,0,0,0,0,0,10,4,0.008823942,3339,948,692,384,1278,289,0.219014562,37,5140.166667,Human
8496,2719332,0,0,0,0,0,181,56,0.017022442,4082,1079,781,998,1216,273,0.218989513,34,3700.714286,Human
8497,16494556,0,0,0,0,0,0,0,0.016047466,810,31,392,171,216,142,0.218987584,15,690.0,Human
8498,38921899,0,0,0,0,0,2,3,0.0,170,94,47,22,5,68,0.218987116,23,3493.757576,Human
8499,5871461,0,0,0,0,0,63,2,0.042696953,778,121,146,107,400,81,0.218974605,24,23325.22807,Human
8500,25696864,0,0,0,0,0,54,24,0.11562628,9530,12,104,3699,5713,85,0.218964447,5,3.0,Human
8501,25351731,0,0,0,0,0,760,378,0.0,3220,410,502,937,1345,329,0.218955334,33,27808.59184,Human
8502,45845474,0,0,0,0,0,25,0,0.021417532,2029,859,827,83,260,281,0.218940449,66,130411.0926,Human
8503,5723682,0,0,0,0,0,60,6,0.018157002,4082,649,1722,489,1170,215,0.218926226,108,70153.0,Human
8504,725613,0,0,0,0,0,50,11,0.01906534,1113,267,372,62,411,176,0.21891836,45,19508.51471,Human
8505,37182075,0,0,0,0,0,0,0,0.011345903,3767,541,1168,721,1332,178,0.218891579,4,43250.61111,Human
8506,1588747,0,0,0,0,0,28,3,0.018260427,5075,250,1800,579,2445,310,0.218872445,27,18015.97561,Human
8507,131856,0,0,0,0,0,353,4,0.0,5875,1356,2564,641,1309,290,0.218870344,140,26199.93023,Human
8508,1903815,0,0,0,0,0,23,0,0.011301876,1661,207,791,105,555,213,0.218863906,39,10910.3913,Human
8509,42913823,0,0,0,0,0,31,27,0.0,4122,664,1115,1285,1036,233,0.218849578,7,8407.368421,Human
8510,6360216,0,0,0,0,0,1705,93,0.015403421,5306,762,1532,973,2019,317,0.218842348,23,31875.53333,Human
8511,19642016,0,0,0,0,0,33,53,0.034923877,4425,541,1294,912,1675,260,0.218823368,54,27089.02941,Human
8512,29548162,0,0,0,0,0,0,0,0.120781559,867,290,281,76,220,134,0.218781455,14,3766.2,Human
8513,17299149,0,0,0,0,0,10,0,0.091735506,190,10,7,68,105,40,0.218739592,3,582.0,Bot
8514,695720,0,0,0,0,0,86,22,0.012715818,12548,873,5077,2955,3621,281,0.218736036,45,159713.0,Human
8515,6411451,0,0,0,0,0,92,8,0.016913261,840,165,404,121,149,144,0.218734699,24,2629.457627,Human
8516,811374,0,0,0,0,0,176,109,0.0,2801,69,1754,295,683,244,0.218702892,29,11880.95122,Human
8517,924196,0,0,0,0,0,1289,0,0.0,64548,5653,7340,11958,39565,359,0.218690585,100,75169.5,Human
8518,14297653,0,0,0,0,0,25,34,0.0,343,95,130,36,82,118,0.218685454,18,12500.46,Human
8519,1468505,0,0,0,0,0,4,3,0.016190229,406,26,123,240,17,132,0.218682332,13,1385.941176,Human
8520,2789820,0,0,0,0,0,58,0,0.020555282,4846,1327,2655,283,564,301,0.218630787,38,17435.08333,Human
8521,9433228,0,0,0,0,0,24,0,0.019849873,136,136,0,0,0,71,0.218613178,43,7655.351648,Human
8522,6527137,0,0,0,0,0,150,5,0.0,5884,1015,3858,377,633,200,0.218588872,57,19995.65909,Human
8523,203161,0,0,0,0,0,15,7,0.031236379,137,17,26,43,51,28,0.218575761,3,207.1666667,Human
8524,9625821,0,0,0,0,0,127,9,0.0,5401,254,4459,250,433,245,0.218558943,10,47632.5,Human
8525,70066917,0,0,0,0,0,4,2,0.0,348,145,25,67,111,56,0.218557476,13,1077.278481,Human
8526,9850599,0,0,0,0,0,102,33,0.0,5309,605,916,896,2854,285,0.218542675,15,12353.95833,Human
8527,78807980,0,0,0,0,0,0,0,0.017749827,530,94,260,11,165,97,0.218484654,20,10005.1625,Human
8528,30048408,0,0,0,0,0,7,0,0.0,2353,568,1314,92,379,186,0.218458417,79,95107.61765,Human
8529,25798451,0,0,0,0,0,2,0,0.138667755,885,279,268,115,218,161,0.218443384,30,24403.75,Human
8530,56848714,0,0,0,0,0,0,0,0.019876587,1793,1759,0,0,34,146,0.218432452,21,18499.13636,Human
8531,14183168,0,0,0,0,0,271,7,0.011875183,7713,766,4921,662,1359,226,0.218395244,61,68283.24074,Human
8532,13335308,0,0,0,0,0,164,419,0.048620436,3552,31,137,2029,1350,360,0.218370802,6,113497.6,Human
8533,2891483,0,0,0,0,0,1,0,0.008166784,5438,655,2206,542,2033,236,0.218369805,13,76615.03704,Human
8534,47358913,0,0,0,0,0,530,86,0.0,4794,1178,1570,595,1450,330,0.218362903,88,82302.42105,Human
8535,4261788,0,0,0,0,0,323,1,0.016736737,5195,677,2303,776,1422,231,0.218346887,22,90334.70833,Human
8536,28387757,0,0,0,0,0,7,0,0.70353794,1394,1317,77,0,0,303,0.21833487,169,8185.275862,Bot
8537,4429171,0,0,0,0,0,9,0,0.024360282,276,72,71,35,97,72,0.218261731,10,15786.32877,Human
8538,2660574,0,0,0,0,0,111,41,0.0,2042,148,88,225,1570,361,0.218259022,15,14629.44737,Human
8539,3299098,0,0,0,0,0,6,0,0.0,116,116,0,0,0,80,0.218253425,38,43995.66667,Human
8540,160242,0,0,0,0,0,203,27,0.012971145,175,85,31,25,34,60,0.21824993,17,4586.717949,Human
8541,55234838,0,0,0,0,0,8,11,0.020791893,851,197,131,241,280,182,0.218242782,34,4095.508197,Human
8542,58818598,0,0,0,0,0,4,0,0.0,885,265,122,124,372,167,0.218237756,37,5189.875,Human
8543,14774899,0,0,0,0,0,22,18,0.018703669,3504,587,1017,619,1237,271,0.218221803,55,37265.88095,Human
8544,4318513,0,0,0,0,0,41,13,0.010316113,3394,21,1201,195,1976,247,0.218218427,11,1.0,Human
8545,4656348,0,0,0,0,0,22,7,0.021335403,1073,251,399,186,231,211,0.218212374,166,20698.87324,Human
8546,19750917,0,0,0,0,0,6,2,0.0,3155,402,1113,724,895,198,0.218206976,31,18269.14583,Human
8547,12845624,0,0,0,0,0,18,18,0.014847489,4062,449,769,1019,1804,251,0.218185505,17,30043.88462,Human
8548,57655,0,0,0,0,0,115,1,0.0,1084,315,388,137,242,170,0.218178926,64,14856.5914,Human
8549,6838659,0,0,0,0,0,18,25,0.010206364,283,51,67,23,141,45,0.218109813,13,5201.514286,Human
8550,44479856,0,0,0,0,0,3,0,0.034630385,1891,1891,0,0,0,212,0.218098665,83,1579.8,Human
8551,3697686,0,0,0,0,0,17,1,0.015189476,5684,447,2528,781,1919,295,0.218096287,10,28927.55556,Human
8552,65327072,0,0,0,0,0,9,2,0.085848776,3654,467,1709,641,837,111,0.218087674,14,1773.902439,Human
8553,103977,0,0,0,0,0,372,63,0.07579371,4484,271,469,113,3630,347,0.218083874,17,40013.94118,Human
8554,30576607,0,0,0,0,0,23,4,0.020820499,1028,73,624,108,219,187,0.218057768,27,8648.591837,Human
8555,738724,0,0,0,0,0,170,162,0.0145116,2838,593,672,489,1004,219,0.218052956,70,15449.28125,Human
8556,71691514,0,0,0,0,0,3,0,0.0,4389,415,1270,1226,1478,183,0.218046656,44,3338.807229,Human
8557,4209744,0,0,0,0,0,178,0,0.019996922,2503,550,1536,106,304,307,0.218037664,12,3451.554054,Bot
8558,60029989,0,0,0,0,0,0,0,0.008512302,732,197,71,73,391,208,0.218007946,21,34996.55,Human
8559,3848559,0,0,0,0,0,9,0,0.0,353,65,175,37,76,79,0.217996915,36,12980.66667,Human
8560,30329373,0,0,0,0,0,14,9,0.020420826,904,201,231,81,383,113,0.217980125,24,33146.18987,Human
8561,9871461,0,0,0,0,0,95,3,0.012722853,4577,968,2144,236,1226,252,0.21796891,44,5958.111111,Human
8562,23654788,0,0,0,0,0,6,1,0.013990296,3955,1044,1256,419,1235,311,0.217931729,17,10907.39474,Human
8563,87846724,0,0,0,0,0,2,0,0.120263961,399,385,5,5,4,86,0.217909649,42,84738.35714,Human
8564,5264842,0,0,0,0,0,5,0,0.0,1379,49,385,468,477,181,0.217883139,4,2400.055556,Human
8565,38668450,0,0,0,0,0,48,2,0.018382748,4864,761,1511,723,1869,330,0.217856483,44,74618.62,Human
8566,21028455,0,0,0,0,0,52,0,0.03301674,8199,64,80,70,7923,280,0.217851613,15,27660.89286,Human
8567,1965714,0,0,0,0,0,21,4,0.017046358,1967,928,648,164,227,180,0.217850261,142,23812.2973,Human
8568,2065146,0,0,0,0,0,27,15,0.013595203,4924,595,1449,932,1927,308,0.21784602,7,11135.54545,Human
8569,9637690,0,0,0,0,0,0,0,0.0,213,140,35,13,25,67,0.217825682,43,1409.830508,Human
8570,1882981,0,0,0,0,0,20,1,0.039572538,225,92,56,33,44,61,0.217799573,22,3618.611765,Human
8571,559288,0,0,0,0,0,61,142,0.0,1305,247,573,197,287,189,0.217792213,33,14137.71698,Human
8572,6047658,0,0,0,0,0,20,23,0.016564046,1983,97,163,176,1545,282,0.217783332,43,2898.647059,Human
8573,18079458,0,0,0,0,0,0,0,0.0,5179,405,1529,309,2918,336,0.217781022,23,4838.792453,Human
8574,31800336,0,0,0,0,0,11,4,0.0,1610,48,816,191,554,175,0.217769678,24,2557.96875,Human
8575,918989,0,0,0,0,0,61,24,0.036410842,810,98,493,96,123,128,0.217763585,24,2238.46875,Human
8576,10642668,0,0,0,0,0,188,0,0.014633933,2887,934,1598,80,274,242,0.217754752,187,43125.39474,Human
8577,2481110,0,0,0,0,0,1,0,0.0,621,81,230,78,232,127,0.217749506,39,4667.518519,Human
8578,16383526,0,0,0,0,0,0,0,0.026348554,138,10,34,8,86,20,0.217736809,9,1936.0,Human
8579,7865090,0,0,0,0,0,232,0,0.013254514,3542,356,1312,446,1375,218,0.217736144,13,13941.83871,Human
8580,3300739,0,0,0,0,0,134,0,0.028469492,868,224,28,86,502,149,0.217703603,5,73583.95,Bot
8581,161631,0,0,0,0,0,2083,16,0.015641014,8414,2281,2913,792,2417,320,0.217667515,192,187473.5,Human
8582,467639,0,0,0,0,0,50,0,0.020945635,5130,2060,1386,561,1108,282,0.217664336,60,52376.82609,Human
8583,72744584,1,0,0,1,0,28,0,0.217717362,181,181,0,0,0,72,0.217663099,40,2097.728571,Bot
8584,6304497,0,0,0,0,0,4,6,0.020763296,1194,279,574,122,217,166,0.217659937,40,4027.328767,Human
8585,87384386,0,0,0,0,0,1,0,0.044296339,364,38,217,21,88,69,0.217657343,21,20079.53846,Human
8586,10000582,0,0,0,0,0,1,0,0.037783816,225,74,124,9,17,55,0.217639061,23,6083.941176,Human
8587,8181990,0,0,0,0,0,107,230,0.0,3396,55,19,2821,449,348,0.217635929,7,265.5,Human
8588,48944027,0,0,0,0,0,5,0,0.143994823,757,753,1,1,2,159,0.217631973,65,11977.13333,Human
8589,146201,0,0,0,0,0,132,0,0.012789407,5673,748,3304,667,954,203,0.217628058,45,2414.763158,Human
8590,6154160,0,0,0,0,0,106,50,0.015007222,386,30,202,74,79,121,0.217626909,7,16750.57895,Human
8591,35781181,0,0,0,0,0,1,0,0.020067153,523,92,145,83,203,133,0.21761034,33,7516.704545,Human
8592,2625526,0,0,0,0,0,2400,88,0.0,2693,874,691,429,695,176,0.217609955,34,143381.8333,Human
8593,1858403,0,0,0,0,0,35,16,0.01628946,190,108,29,21,32,57,0.217583343,4,14724.33333,Human
8594,38407549,0,0,0,0,1,0,0,0.158300691,17297,16996,301,0,0,358,0.217579673,86,61255.0,Bot
8595,30928402,0,0,0,0,0,28,21,0.017259522,1001,169,552,65,215,118,0.217567379,38,9300.560606,Human
8596,64793534,0,0,0,0,0,0,0,0.0,49428,1131,1,17260,15216,235,0.217559748,12,20681.49,Human
8597,2168836,0,0,0,0,0,32,0,0.043591059,3396,359,1741,277,1010,219,0.217532993,50,11855.38182,Human
8598,5571027,0,0,0,0,0,1,0,0.019067014,934,88,554,65,227,185,0.217527744,22,2949.194444,Human
8599,90863237,0,0,0,0,0,1,1,0.018155899,323,6,118,87,112,33,0.217502851,4,260.75,Human
